text,label,prompt,prediction
"is plain, thou say'st: but wherefore god this way",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
is plain, thou say'st: but wherefore god this way",0
"to rise upon some other shore,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
to rise upon some other shore,",0
"at dusk of eve,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
at dusk of eve,",0
"and then, as is my wont, i told",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and then, as is my wont, i told",0
"who had my mother's servant been,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
who had my mother's servant been,",0
"there's a certain slant of light,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
there's a certain slant of light,",0
fall again.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
fall again.",0
"love, on myriad lips fairer than yours, kisses you could not give! . . .",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
love, on myriad lips fairer than yours, kisses you could not give! . . .",0
"concerning him ye wot of, thus to think",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
concerning him ye wot of, thus to think",0
"thou too art victor, rochambeau!",1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
thou too art victor, rochambeau!",0
"when thou hadst overcome the sharpness of death, thou didst open the kingdom of heaven to all believers.",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
when thou hadst overcome the sharpness of death, thou didst open the kingdom of heaven to all believers.",0
"and wit, like ocean, rose and fell?--",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and wit, like ocean, rose and fell?--",0
"how they had waited for him, to complete",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
how they had waited for him, to complete",0
and give a meaning to their lives; and still,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and give a meaning to their lives; and still",1
along the track. afore the noonday meal,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
along the track. afore the noonday meal",0
but descend to the ocean again.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
but descend to the ocean again.",0
and yet its whole career,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and yet its whole career",0
when waves forget to roll.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
when waves forget to roll.",0
"i see two boats with nets, lying off the shore of paumanok, quite still;",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
i see two boats with nets, lying off the shore of paumanok, quite still;",0
"rais’d on the seas, the surges to control—",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
rais’d on the seas, the surges to control—",0
"ay, knelt and worshipped on, as love in beauty's bower,",1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
ay, knelt and worshipped on, as love in beauty's bower,",0
the tale is one of distant skies;,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the tale is one of distant skies;",0
"the herded wolves, bold only to pursue;",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the herded wolves, bold only to pursue;",0
would we were bidden with the rest!,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
would we were bidden with the rest!",0
feel the pulses of the brave,1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
feel the pulses of the brave",0
"sparked a ruby through its heart,",1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
sparked a ruby through its heart,",0
"from the overhanging branches,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
from the overhanging branches,",0
"i see them mix'd with george's sons,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
i see them mix'd with george's sons,",0
"i watch you in your crystal sphere,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
i watch you in your crystal sphere,",0
daih 's de ho'n a blowin'!,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
daih 's de ho'n a blowin'!",0
to teach in schools of little country towns,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
to teach in schools of little country towns",0
"listening, with half-suspended breath,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
listening, with half-suspended breath,",0
beneath thy gracious feet!,1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
beneath thy gracious feet!",0
did this wood come floating thick,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
did this wood come floating thick",0
and confessors betwixt.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and confessors betwixt.",0
"his boundless gulfs and built his shore, thy breath,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
his boundless gulfs and built his shore, thy breath,",0
"a hundred years, and fifty more, had spread their leaves and snows,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
a hundred years, and fifty more, had spread their leaves and snows,",0
and yet perhaps you had been startled less,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and yet perhaps you had been startled less",0
"and say, ‘fie, pale-face! are you english girls",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and say, ‘fie, pale-face! are you english girls",0
"at length they turn to nothing else but down,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
at length they turn to nothing else but down,",0
"and, waking, find it vision,--none the less",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and, waking, find it vision,--none the less",0
"here on the street as strangers do,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
here on the street as strangers do,",0
it is but three times thou hast set thine eyes,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
it is but three times thou hast set thine eyes",0
"behind the heads of children) compliments,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
behind the heads of children) compliments,",1
"pulled by mules dat run like rabbits, each one tryin' to git ahead.",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
pulled by mules dat run like rabbits, each one tryin' to git ahead.",0
"unclasped the rusty belt beneath,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
unclasped the rusty belt beneath,",0
you heard the news from vincent carrington.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
you heard the news from vincent carrington.",0
"sire, son, and grandson; so the century glides;",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
sire, son, and grandson; so the century glides;",0
"but she guesses he is near,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
but she guesses he is near,",0
"and so,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and so,",0
"and tender thoughts, and prayers, remains,",1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and tender thoughts, and prayers, remains,",0
"""i mean estelle has always held the purse.""",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
""i mean estelle has always held the purse.""",0
"though books on manners are not out of print,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
though books on manners are not out of print,",0
"so, then, without a word that might offend",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
so, then, without a word that might offend",0
"seed-field of simpler manners, braver truth,",1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
seed-field of simpler manners, braver truth,",0
"busy, with sacerdotal tailorings",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
busy, with sacerdotal tailorings",0
"upon whose boughs were wicker cages hung,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
upon whose boughs were wicker cages hung,",0
she still must keep the locket to allay,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
she still must keep the locket to allay",0
skirting the stream.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
skirting the stream.",0
"the silence, and the rain.",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the silence, and the rain.",0
i think i'll just call up my wife and tell her,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
i think i'll just call up my wife and tell her",0
they shaped our future; we but carve their names.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
they shaped our future; we but carve their names.",0
"nor the president in his presidency, nor the rich in his great house.",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
nor the president in his presidency, nor the rich in his great house.",0
robe us once more in heaven-aspiring creeds,1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
robe us once more in heaven-aspiring creeds",0
back to its mansion call the fleeting breath?,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
back to its mansion call the fleeting breath?",0
the very gods arising mid their carven images:,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the very gods arising mid their carven images:",0
"ah! still, methinks, i hear them calling;",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
ah! still, methinks, i hear them calling;",0
"""sir, ye shall find him, if ye follow up",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
""sir, ye shall find him, if ye follow up",0
tis the djinns' wild streaming swarm,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
tis the djinns' wild streaming swarm",0
how many times we must have met,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
how many times we must have met",0
then the smile from her bright eyes faded and a flush came over her cheek,3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
then the smile from her bright eyes faded and a flush came over her cheek",0
lowly and soft she said it; but spake out louder now:,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
lowly and soft she said it; but spake out louder now:",0
"the sower scatters broad his seed,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the sower scatters broad his seed,",0
"and thus each tint or shade which falls,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and thus each tint or shade which falls,",0
the dust of half a century lies,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the dust of half a century lies",0
above the myriad roofs and spires rise;,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
above the myriad roofs and spires rise;",0
and they whispered to each other:,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and they whispered to each other:",0
then he stripped the shirt of wampum,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
then he stripped the shirt of wampum",0
"at least if so we can, and by the head",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
at least if so we can, and by the head",0
to me that time did not appeire:,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
to me that time did not appeire:",0
"so neighbour'd to him, and yet so unseen",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
so neighbour'd to him, and yet so unseen",0
the wondering rabbi sought the temple's gate.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the wondering rabbi sought the temple's gate.",0
"are angel faces, silent and serene,",1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
are angel faces, silent and serene,",0
ef zeke had be'n the bigges' man,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
ef zeke had be'n the bigges' man",0
and when i bade the dream,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and when i bade the dream",0
"and tip with feathers, orange and green,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and tip with feathers, orange and green,",0
"or at the church, she ever bore herself",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
or at the church, she ever bore herself",0
"how nature to the soul is moored,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
how nature to the soul is moored,",0
"""rubadub! rubadub! wake and take the road again,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
""rubadub! rubadub! wake and take the road again,",0
i do not keer a jot;,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
i do not keer a jot;",0
"swifter was the hunter's rowing,",1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
swifter was the hunter's rowing,",0
let the scared dreamer wake to see,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
let the scared dreamer wake to see",0
"(like essence-peddlers) thet'll make folks long to be without 'em,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
(like essence-peddlers) thet'll make folks long to be without 'em,",0
"as if we guessed what hers have been,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
as if we guessed what hers have been,",0
"o so many, many, many",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
o so many, many, many",0
"lord, remember me!""",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
lord, remember me!""",0
"far from the woods where, when the sun has set,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
far from the woods where, when the sun has set,",0
abloom by sacred streams,1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
abloom by sacred streams",0
"nathless, as hath been often tried,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
nathless, as hath been often tried,",0
"i feel the road unroll,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
i feel the road unroll,",0
"and not be nearer therefore to the moon,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and not be nearer therefore to the moon,",0
"and country eyes, and quiet faces --",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and country eyes, and quiet faces --",0
"some come ridin' in top-buggies wid de w'eels all painted red,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
some come ridin' in top-buggies wid de w'eels all painted red,",0
i can see how you might. but i don't know!,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
i can see how you might. but i don't know!",0
"the orchestra had cheered till they were hoarse,",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the orchestra had cheered till they were hoarse,",0
"""now the place where the accident occurred----""",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
""now the place where the accident occurred----""",0
"a poet in his youth, and the cuckoo-bird",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
a poet in his youth, and the cuckoo-bird",0
“i’m going to put you on the farm next to it.”,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
“i’m going to put you on the farm next to it.”",0
"""he!  patron!",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
""he!  patron!",1
"three lives, three strides, three foot-prints in the sand;",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
three lives, three strides, three foot-prints in the sand;",0
"till they have told their fill, could scarce express",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
till they have told their fill, could scarce express",0
the morning and the evening made his day.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the morning and the evening made his day.",0
"""stella, see that grasshopper",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
""stella, see that grasshopper",0
"of blooming myrtle and faint lemon-flowers,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
of blooming myrtle and faint lemon-flowers,",0
"let us do our work as well,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
let us do our work as well,",1
"we hear our mother call from deeps of time,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
we hear our mother call from deeps of time,",0
of brynhilda's love and the wrath of gudrun.,3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
of brynhilda's love and the wrath of gudrun.",0
who digs last year's potato hill?--,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
who digs last year's potato hill?--",0
"those hours the ancient timepiece told,--",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
those hours the ancient timepiece told,--",0
"would split, for size of me.",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
would split, for size of me.",0
in just the dress his century wore;,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
in just the dress his century wore;",0
"his song, though very sweet, was low and faint,",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
his song, though very sweet, was low and faint,",0
then to tell.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
then to tell.",0
my winter sports begin.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
my winter sports begin.",0
"the play is done,--the curtain drops,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the play is done,--the curtain drops,",0
"the cloud is gone that wove the sandstone,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the cloud is gone that wove the sandstone,",0
"i see little and large sea-dots, some inhabited, some uninhabited;",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
i see little and large sea-dots, some inhabited, some uninhabited;",0
time never did assuage;,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
time never did assuage;",0
that saw the cross without the bear.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
that saw the cross without the bear.",0
the deer invites no longer,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the deer invites no longer",0
like slippers after shoes.--,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
like slippers after shoes.--",0
and willing grow old,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and willing grow old",0
"to paris, and you make no sign at all.",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
to paris, and you make no sign at all.",0
"from the pulpit read the preacher, ""goodman garvin and his wife",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
from the pulpit read the preacher, ""goodman garvin and his wife",0
"even hearts estranged would turn once more to me,",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
even hearts estranged would turn once more to me,",0
"the china dustless, the keen knife-blades bright,",1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the china dustless, the keen knife-blades bright,",0
"was in cremona's workshops made,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
was in cremona's workshops made,",0
an honest tongue may drop a harmless hint.,1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
an honest tongue may drop a harmless hint.",0
"you shall not find the sons of atreus here,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
you shall not find the sons of atreus here,",0
to intercept the sunshine and your face.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
to intercept the sunshine and your face.",0
playmates' glad symphony.,1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
playmates' glad symphony.",0
"her lion-port, her awe-commanding face,",1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
her lion-port, her awe-commanding face,",0
my father’s sister started when she caught,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
my father’s sister started when she caught",0
how you sprang! how you threw off the costumes of peace with indifferent hand;,3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
how you sprang! how you threw off the costumes of peace with indifferent hand;",0
"these fly to the heavens--their course never ends,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
these fly to the heavens--their course never ends,",0
not in the close successive rattle,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
not in the close successive rattle",0
"a man in the wars delighting, blind-eyed through right and wrong:",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
a man in the wars delighting, blind-eyed through right and wrong:",0
"--so they feast in the hall of atli, and that eve is the first of the seven.",1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
--so they feast in the hall of atli, and that eve is the first of the seven.",0
"i turned, and saw behind me surge",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
i turned, and saw behind me surge",0
to turnus only second in the grace,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
to turnus only second in the grace",0
"on winter afternoons,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
on winter afternoons,",0
"their heads, distilling gore, his chariot grace.",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
their heads, distilling gore, his chariot grace.",0
"they say that 'time assuages,' --",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
they say that 'time assuages,' --",0
the story of a spavined steed;,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the story of a spavined steed;",0
"swifter far than happy night,",1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
swifter far than happy night,",0
"around my will to link it with her own,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
around my will to link it with her own,",0
"in the worst of his poems are mines of rich matter,",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
in the worst of his poems are mines of rich matter,",0
"upon sea-beaten cape,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
upon sea-beaten cape,",0
"by a great master of the past,",1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
by a great master of the past,",0
"counts his nectars -- enters,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
counts his nectars -- enters,",0
all over the vale below.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
all over the vale below.",0
