text,label,prompt,prediction
"upon whose boughs were wicker cages hung,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
upon whose boughs were wicker cages hung,",3
"soft, discontented eyes!",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
soft, discontented eyes!",1
she still must keep the locket to allay,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
she still must keep the locket to allay",3
and the rude people rage with ignorant cries,0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and the rude people rage with ignorant cries",1
"the silence, and the rain.",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the silence, and the rain.",3
i think i'll just call up my wife and tell her,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
i think i'll just call up my wife and tell her",3
the moon and the stars were anxious,0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the moon and the stars were anxious",3
they shaped our future; we but carve their names.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
they shaped our future; we but carve their names.",1
"nor the president in his presidency, nor the rich in his great house.",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
nor the president in his presidency, nor the rich in his great house.",2
"in the twilight of age all things seem strange and phantasmal,",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
in the twilight of age all things seem strange and phantasmal,",3
back to its mansion call the fleeting breath?,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
back to its mansion call the fleeting breath?",3
the very gods arising mid their carven images:,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the very gods arising mid their carven images:",1
"ah! still, methinks, i hear them calling;",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
ah! still, methinks, i hear them calling;",1
a wild and stormy sea;,0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
a wild and stormy sea;",1
"""sir, ye shall find him, if ye follow up",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
""sir, ye shall find him, if ye follow up",3
tis the djinns' wild streaming swarm,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
tis the djinns' wild streaming swarm",3
how many times we must have met,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
how many times we must have met",3
"dark with more clouds than tempests are,",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
dark with more clouds than tempests are,",3
lowly and soft she said it; but spake out louder now:,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
lowly and soft she said it; but spake out louder now:",3
"the sower scatters broad his seed,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the sower scatters broad his seed,",1
"and thus each tint or shade which falls,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and thus each tint or shade which falls,",3
above the myriad roofs and spires rise;,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
above the myriad roofs and spires rise;",1
and they whispered to each other:,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and they whispered to each other:",3
"at least if so we can, and by the head",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
at least if so we can, and by the head",3
"here comes the cripple jane!""  and by a fountain's side",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
here comes the cripple jane!""  and by a fountain's side",3
to me that time did not appeire:,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
to me that time did not appeire:",3
"so neighbour'd to him, and yet so unseen",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
so neighbour'd to him, and yet so unseen",3
the wondering rabbi sought the temple's gate.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the wondering rabbi sought the temple's gate.",1
ef zeke had be'n the bigges' man,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
ef zeke had be'n the bigges' man",1
"how nature to the soul is moored,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
how nature to the soul is moored,",1
"""rubadub! rubadub! wake and take the road again,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
""rubadub! rubadub! wake and take the road again,",1
i do not keer a jot;,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
i do not keer a jot;",0
let the scared dreamer wake to see,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
let the scared dreamer wake to see",1
"(like essence-peddlers) thet'll make folks long to be without 'em,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
(like essence-peddlers) thet'll make folks long to be without 'em,",3
"as if we guessed what hers have been,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
as if we guessed what hers have been,",3
which goaded him in his distress,0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
which goaded him in his distress",3
"o so many, many, many",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
o so many, many, many",3
"lord, remember me!""",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
lord, remember me!""",1
"nathless, as hath been often tried,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
nathless, as hath been often tried,",3
"i feel the road unroll,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
i feel the road unroll,",1
"and country eyes, and quiet faces --",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and country eyes, and quiet faces --",3
"some come ridin' in top-buggies wid de w'eels all painted red,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
some come ridin' in top-buggies wid de w'eels all painted red,",1
when blighting was nearest.,0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
when blighting was nearest.",3
i can see how you might. but i don't know!,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
i can see how you might. but i don't know!",3
"the orchestra had cheered till they were hoarse,",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the orchestra had cheered till they were hoarse,",1
pillars by madness multiplied;,0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
pillars by madness multiplied;",3
"""now the place where the accident occurred----""",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
""now the place where the accident occurred----""",3
o'er time's delusive tide.,0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
o'er time's delusive tide.",2
“i’m going to put you on the farm next to it.”,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
“i’m going to put you on the farm next to it.”",3
no word for a while spake regin; but he hung his head adown,0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
no word for a while spake regin; but he hung his head adown",3
"three lives, three strides, three foot-prints in the sand;",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
three lives, three strides, three foot-prints in the sand;",1
"till they have told their fill, could scarce express",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
till they have told their fill, could scarce express",3
the morning and the evening made his day.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the morning and the evening made his day.",1
"of blooming myrtle and faint lemon-flowers,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
of blooming myrtle and faint lemon-flowers,",1
"let us do our work as well,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
let us do our work as well,",1
"we hear our mother call from deeps of time,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
we hear our mother call from deeps of time,",1
who digs last year's potato hill?--,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
who digs last year's potato hill?--",3
"would split, for size of me.",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
would split, for size of me.",3
"his song, though very sweet, was low and faint,",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
his song, though very sweet, was low and faint,",1
then to tell.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
then to tell.",3
my winter sports begin.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
my winter sports begin.",1
"envy and calumny and hate and pain,",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
envy and calumny and hate and pain,",3
"the play is done,--the curtain drops,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the play is done,--the curtain drops,",1
and murmured a strange and solemn air;,0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and murmured a strange and solemn air;",1
"the cloud is gone that wove the sandstone,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the cloud is gone that wove the sandstone,",1
"i see little and large sea-dots, some inhabited, some uninhabited;",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
i see little and large sea-dots, some inhabited, some uninhabited;",3
time never did assuage;,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
time never did assuage;",0
that saw the cross without the bear.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
that saw the cross without the bear.",3
the deer invites no longer,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the deer invites no longer",3
taught by the sorrows that his age had known,0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
taught by the sorrows that his age had known",3
like slippers after shoes.--,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
like slippers after shoes.--",1
and willing grow old,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and willing grow old",1
"to paris, and you make no sign at all.",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
to paris, and you make no sign at all.",3
"even hearts estranged would turn once more to me,",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
even hearts estranged would turn once more to me,",1
"the china dustless, the keen knife-blades bright,",1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the china dustless, the keen knife-blades bright,",3
"you shall not find the sons of atreus here,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
you shall not find the sons of atreus here,",0
to intercept the sunshine and your face.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
to intercept the sunshine and your face.",1
my father’s sister started when she caught,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
my father’s sister started when she caught",3
how you sprang! how you threw off the costumes of peace with indifferent hand;,3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
how you sprang! how you threw off the costumes of peace with indifferent hand;",1
"these fly to the heavens--their course never ends,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
these fly to the heavens--their course never ends,",1
not in the close successive rattle,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
not in the close successive rattle",3
"a man in the wars delighting, blind-eyed through right and wrong:",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
a man in the wars delighting, blind-eyed through right and wrong:",1
"i turned, and saw behind me surge",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
i turned, and saw behind me surge",3
to turnus only second in the grace,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
to turnus only second in the grace",1
"let sophists give the lie, hearts droop, and courtiers play the worm,",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
let sophists give the lie, hearts droop, and courtiers play the worm,",3
"they say that 'time assuages,' --",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
they say that 'time assuages,' --",3
"around my will to link it with her own,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
around my will to link it with her own,",3
"in the worst of his poems are mines of rich matter,",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
in the worst of his poems are mines of rich matter,",1
"counts his nectars -- enters,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
counts his nectars -- enters,",1
all over the vale below.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
all over the vale below.",3
while with thy childlike faith we lean,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
while with thy childlike faith we lean",1
"upon her sister dear,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
upon her sister dear,",3
"""before god, sir, i vow, when you are gone,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
""before god, sir, i vow, when you are gone,",1
"“acca, ’tis past! he swims before my sight,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
“acca, ’tis past! he swims before my sight,",3
with spring’s delicious trouble in the ground,3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
with spring’s delicious trouble in the ground",1
"they are fastened well, nom d'un chien!",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
they are fastened well, nom d'un chien!",1
"""a quick consumption, that no art could cure!",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
""a quick consumption, that no art could cure!",3
"love works at the centre,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
love works at the centre,",1
of nature's gold and mints it.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
of nature's gold and mints it.",1
"shall dwindle, shall blend,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
shall dwindle, shall blend,",3
and leaves the world to darkness and to me.,0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and leaves the world to darkness and to me.",1
"a story of the days of old,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
a story of the days of old,",1
"""how to observe"" is what thy pages show,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
""how to observe"" is what thy pages show,",3
"that satraps would have shivered at his frown,",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
that satraps would have shivered at his frown,",1
"dey kin talk from hyeah to yandah,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
dey kin talk from hyeah to yandah,",3
"by his sacrifice, foreknown",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
by his sacrifice, foreknown",3
"first, he mused what the animal substance or herb is",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
first, he mused what the animal substance or herb is",3
three banks in three degrees the sailors bore;,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
three banks in three degrees the sailors bore;",3
her eye proclaims her of the briton line:,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
her eye proclaims her of the briton line:",1
"that thou should'st smile again?""--the evening came,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
that thou should'st smile again?""--the evening came,",1
"eliab this occasion seized,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
eliab this occasion seized,",3
"and changing like a poet's rhymes,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and changing like a poet's rhymes,",3
oblivion's blankness claims,0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
oblivion's blankness claims",3
nothin' to du but watch my shadder's trace,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
nothin' to du but watch my shadder's trace",3
mere raft of stone;,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
mere raft of stone;",3
"a spirit, neither here nor there,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
a spirit, neither here nor there,",3
"tormented by the quickened blood of roots,",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
tormented by the quickened blood of roots,",3
"where the cloudy hangings waver and the flickering shadows fall,",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
where the cloudy hangings waver and the flickering shadows fall,",3
were i once more the lover,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
were i once more the lover",3
"even while we gaze, though it awhile avail",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
even while we gaze, though it awhile avail",3
"well, i guess i looked at that hand",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
well, i guess i looked at that hand",3
"a man may see the moon so, in a pond,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
a man may see the moon so, in a pond,",3
"left the torn human heart, their food and dwelling-place.",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
left the torn human heart, their food and dwelling-place.",3
still is my heart and vacant is my breath--,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
still is my heart and vacant is my breath--",0
with sharp turns weaving,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
with sharp turns weaving",3
"flew to and fro,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
flew to and fro,",3
"then he said ""amarant""; and the damsel drew",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
then he said ""amarant""; and the damsel drew",3
"trailing, wrecked, it came to land,",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
trailing, wrecked, it came to land,",3
...    and call to him.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
...    and call to him.",3
how seen? how known? as through your glass,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
how seen? how known? as through your glass",3
"(so thick they crowd), 'tis hardly seen.",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
(so thick they crowd), 'tis hardly seen.",3
"we were content to show,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
we were content to show,",1
"young childhood, with a moisten'd eye,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
young childhood, with a moisten'd eye,",1
"dead among the shouting people,",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
dead among the shouting people,",3
to touch such goodness with a grimy palm.,3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
to touch such goodness with a grimy palm.",1
the likeness of the wood's remembered leaves.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the likeness of the wood's remembered leaves.",1
for vessels moulded by a mortal hand?,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
for vessels moulded by a mortal hand?",3
but laon? on high freedom's desert land,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
but laon? on high freedom's desert land",3
the lady eunice such a life she flew,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the lady eunice such a life she flew",3
i would not live alway--live alway below!,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
i would not live alway--live alway below!",1
"appeared to me,--may i again behold it!",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
appeared to me,--may i again behold it!",1
"overleaning, with flickering meaning and sign,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
overleaning, with flickering meaning and sign,",3
no man could compete with kwasind.,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
no man could compete with kwasind.",1
that by nor sound nor word,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
that by nor sound nor word",3
"and the words which he utters, are--worship, or die!",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and the words which he utters, are--worship, or die!",1
"precisely, at all events, what he ought not,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
precisely, at all events, what he ought not,",3
"first feels the gathering head of steam,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
first feels the gathering head of steam,",1
"the weird pathetic scarlet of day dawning,",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
the weird pathetic scarlet of day dawning,",1
and listening to thy home's familiar chime,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and listening to thy home's familiar chime",1
"all right,' says t'other, 'only step round smart;",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
all right,' says t'other, 'only step round smart;",3
"dearest, why should i mourn, whimper, and whine, i that have yet to live?",3,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
dearest, why should i mourn, whimper, and whine, i that have yet to live?",1
"in every health we drink, my boys,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
in every health we drink, my boys,",1
"where holds the soul communion with its god,",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
where holds the soul communion with its god,",1
so runs the perfect cycle of the year.,1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
so runs the perfect cycle of the year.",2
ashes and jet all hues outshine.,1,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
ashes and jet all hues outshine.",3
bred onely and completed to the taste,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
bred onely and completed to the taste",3
and after that the winter cold and drear.,0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
and after that the winter cold and drear.",1
"thus hee in scorn. the warlike angel mov'd,",0,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
thus hee in scorn. the warlike angel mov'd,",1
what flecks the outer gray beyond,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
what flecks the outer gray beyond",3
"""does he mean himself, i wonder?",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
""does he mean himself, i wonder?",3
come up like ocean murmurs. but the scene,2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
come up like ocean murmurs. but the scene",3
"o, i can ne'er forget",2,"Classify the sentiment of the following text into one of the four categories: 0 (negative), 1 (positive), 2 (no_impact), 3 (mixed)
o, i can ne'er forget",1
